permno,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31,2024/11/30,2024/12/31
17987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1487316655,-0.0434570493,0.0223887356,0.1117880008,0.1363304341,0.1728080959,0.1934355651,0.2359515640,0.1567180677,0.1078876098,-0.1609914731,-0.0918524961,0.1220289285,0.2452272346,0.0685398452,0.1347243595,-0.1093777230
18062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0582431742,-0.0745310661,-0.0085225074,0.0605174233,-0.0177755204,-0.0050876230,0.0726743380,-0.0572071179,-0.2129456797,0.0254527915,0.0412308415,0.0213788970,0.0627961528,0.0492384870,-0.1367347987,-0.1940238091,0.1036166430,-0.1411976274,0.0117941037,0.1151488194,0.2297924218,-0.0388869489,0.1264076929,-0.0291988550,0.0463992562,-0.0441241765,0.1015768411,-0.0893616222,0.0767399372,0.1198229217,-0.0228185925,0.0513128555,-0.0854773082,-0.0446363295,0.0310467220,-0.1259129374,0.0085302815,-0.0929988688,0.1391347502,-0.1003447231,-0.0681159075,-0.0636116286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0861397466,,0.0190526628,0.0568262196,-0.0502103528
18135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0664929740,,,,,,,0.1002033804,-0.1086054942,0.1057457605,0.1308656024,-0.0816189354,,0.1211537004,0.1704712292,-0.0167769469,0.1043058912,0.0631031649,0.2785741038,-0.0014246734,-0.0128058906,0.0414676272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18163,-0.0813007905,-0.0002345352,-0.0406280168,-0.0217095004,-0.0182862660,-0.0077339055,-0.0299948067,-0.0786166098,0.0179700331,0.0711318217,-0.0283053661,0.0456929776,0.0254355156,0.0058887295,0.0132967776,-0.0186594245,0.0114832039,0.0352130050,0.0280249092,0.0063383599,0.0279447795,-0.0253027056,-0.0500018237,0.0196456685,0.0467180551,0.0501610950,-0.0116565074,-0.0286725237,0.0114812932,-0.0111195129,0.0521791995,0.0135123348,-0.0096885459,-0.0520863120,0.0422744214,0.0279705124,-0.0531111552,-0.0960178551,0.0096754559,-0.0788077322,0.0168142113,0.0668297512,0.0455627000,0.0115865086,-0.0031132946,0.0606047779,0.0657422185,-0.0117182622,0.0578039055,0.0535562045,0.0558102847,0.0305681873,-0.0192509564,0.0410172941,0.0752341396,0.0299849278,0.0264089305,0.0349043927,-0.0230506519,0.0232678260,0.0037115741,-0.0945932408,-0.0799587473,0.0786398267,-0.0099067338,0.0197865826,0.0997000662,0.0549875864,0.0047705190,-0.0098663983,0.0094515840,-0.0016509072,-0.0681709799,-0.0377809096,0.0930586791,-0.0084771790,0.0176604618,0.0154278183,0.0607551091,0.0035975670,-0.0181905555,0.0292029376,0.0111187516,0.1173486031,-0.0089607291,-0.0203645477,-0.0064382555,0.0457393606,-0.0789173998,-0.0276582544,-0.0167969006,-0.0282498540,-0.0847470948,0.0743651267,0.1075976379,0.0160900430,-0.0609265534,-0.0214117340,0.0626026446,0.0718300449,-0.0898638805,0.0648401204,0.0528629607,-0.0143680155,-0.0531023019,0.0398922241,0.0232629964,-0.0303713859,0.0791448506,0.0092086325,0.0137466235,0.0228168115,0.0069742371,0.0202288378,-0.0061245148,0.0353068654,0.0186430938,-0.0335578032,0.0788400254,-0.0647660482
18267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0514137195,0.1485747691,-0.1316724267,-0.2350568972,0.1198611207,-0.1067771576,0.1088297149,0.0415533570,-0.0978599469,0.0598064680,-0.0509858292,-0.1734413553,-0.0669975571,0.0793920884,0.1440414586,0.1128203735,0.1022464753,0.1044630118,0.0243658226,-0.1077859443,0.1406148953,0.0392794802,0.0194394210,0.0976162441,0.0657729966,0.1154860221,-0.0135983372,-0.0309155380,-0.0305984677,0.0121529351,0.0675120922,0.0571882777,0.0721105841,0.0084376848,0.0053102589,-0.0809746537,-0.0636177758,-0.1286229571,0.0623286314,-0.0746892599,-0.0420414824,,,,0.1664074192,,,,,0.1213461151,0.0225919975,0.2075422689,0.0034714171,0.0621356039,0.2372025301,-0.0060880851,0.1339112354,0.0191868763,0.0883384572,0.1162738178,0.2236987930,0.0458059588,0.1749466527,-0.2304577571,-0.2012184365,0.0655723525,0.0704367892,0.0936628658,-0.0139873586,-0.0967940672
18312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2791156925,,,,,,,,,,0.2617985698,0.0023456358,0.5355583006,0.3262902319,0.0326442785,0.2031169775,-0.1242940102,0.0903037589,-0.0365549177,1.1428117138,-0.2591301060,0.5137680272,-0.0059067783,-0.1080312390,0.3655584878,0.0531662754,0.2725024808,0.5048116406,0.0867820571,0.0216890268,-0.1030247751,0.0209165321,-0.1823199338,-0.3269879658,0.0335083348,0.1650198959,-0.2315929613,0.0812447572,-0.0170648858,0.1490078179,-0.1774777869,-0.1059965359,0.2712890837,0.1701613276,0.0210916708,-0.0156542316,-0.2669148062,0.1140272307,-0.1069213106,-0.0426530021,-0.0486277771,-0.0364416652,0.0258588509,-0.1143033629,-0.2647398280,0.0229082834,0.2587009910,0.0160880874,-0.0998360536,0.0931479226,0.0446042347,0.2789344795,-0.1971998714,0.0282024997,-0.1780825435,-0.1386774092,-0.1393308865,-0.2130839990,-0.0343687546
18368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1447141325,,0.2598954686,-0.0757220033,,,,,,,,,,,,,,,,,,,,,,,,,
18411,0.0190871235,-0.1123966631,-0.0131506145,0.0004507817,-0.0092081911,-0.0405322575,0.0604555448,-0.0181052603,0.0297171411,0.0205934003,0.0031281365,0.0356359232,0.0351247961,0.0091976993,0.0892811773,-0.0315101982,-0.0021572641,0.0819054867,0.0245084427,-0.0277473484,-0.0005856374,0.0052648246,-0.0814024292,0.0506168778,0.0012134440,0.0604370315,-0.0107304189,-0.0030040006,0.0324632034,-0.0598871651,-0.0074550355,-0.0187997127,0.0192913135,0.0622714921,-0.0079982041,-0.0587187211,-0.0619683830,-0.0082192860,0.0371570144,0.0326908464,-0.0061035474,0.0314050271,0.0494467267,-0.0852221332,-0.0211027831,0.0368429165,0.0645286816,-0.0476997285,0.1065572670,0.0572520766,0.0400450445,0.0298013574,0.0303941612,0.0430207716,0.0248012085,0.0334900191,0.0627987840,0.0246941991,-0.0003541070,0.0275882400,0.1051807262,-0.1312079562,-0.1531367759,0.0478381259,0.0068869225,-0.1013872795,0.0329107625,-0.0330806530,0.0390965254,0.0518130093,0.0384713810,0.0142002260,-0.0191458151,-0.0207747180,0.0748757549,0.0645098951,-0.0090874618,-0.0460348858,0.0555266556,0.0360811519,-0.0572035577,0.0056478104,-0.0091207837,0.1216885695,0.0165310457,-0.0380663737,0.1229690799,0.0122760452,0.0404493739,-0.0574957474,0.0880154492,0.0238474098,-0.1176863856,-0.0370594613,0.0436991152,0.0557380897,-0.0624737488,-0.0631823494,0.0928244670,0.0607155430,-0.0495933695,0.0071683593,0.0462834426,-0.0358027917,-0.0568325368,0.0731936629,0.0652598106,-0.0015670484,-0.0085561040,-0.0186542110,0.0737915965,0.0337569367,0.0851508975,0.0047935844,0.0846746510,-0.0051887802,0.0510493491,-0.0061157723,0.0055835813,-0.0764068118
18420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0403186998,0.0389744171,-0.1008392555,-0.0300439971,0.0532532423,0.1147138522,0.0366342022,0.0002691574,-0.1596512072,-0.2586308056,0.0947935486,0.0282007619,-0.0920777893,-0.0430737296,0.0811030095,0.0072975858,,,,,,,,,,,,0.0713146006,,,,0.0820662167,0.0935939585,-0.0844743396,-0.1071244148,,-0.0943402131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0494122714,0.0344828271,-0.1096661219,-0.0211497676,,0.1154316363,0.0405965719,-0.0019230917,-0.1539313954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0342916531,-0.0750430671,0.1246149824,0.1237479741,0.0593410689,0.0254820157,-0.1582305800,-0.1720301872,-0.2940621529,0.2547881614,0.0487845177,0.0556858944,0.0076037107,0.1155845993,0.0427737537,-0.0134456751,0.1606440389,0.0368032194,-0.0447254013,0.1029005109,0.0192882465,-0.0225193401,0.0789498325,-0.1012644772,-0.0177003125,0.0386848218,-0.0848966151,-0.0276244421,-0.0064975976,0.0750573978,0.0519571107,-0.0087782649,0.0763530298,0.0348567307,0.0326174551,-0.2408088302,0.0236657472,0.0028110054,-0.1386267697,0.0639639813,0.1055699590,-0.0113782267,0.1717705504,-0.0181021840,-0.0619438744,0.0149252119,-0.0857555936,0.0918427737,0.0606690315,0.0101956820,-0.0582661891,-0.0576982729,0.0851408763,0.0683802805,-0.0226088366,0.0389193235,0.0513583121,-0.0233453742,0.0192186486,-0.0579948899,0.0349592367,0.0187718649,0.0275475984,-0.0969273215,-0.0897838380,-0.0922876340
18452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1984349996,-0.0182253164,-0.1806915283,-0.1787657518,0.0794484844,0.1104046948,-0.1216825390,0.1036727195,-0.1861673624,-0.2725536842,0.2227170182,-0.0822105967,0.0128885991,-0.0865609704,0.0150526442,,,0.6646314950,0.2403432519,-0.0972605984,0.2769408703,0.1072557066,-0.1190253912,-0.0001746714,0.0292711862,-0.0853191038,-0.1498207693,0.1256055201,-0.1440577570,-0.1146725897,0.1180029180,-0.1142783601,0.1148008462,-0.0136141611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3444754781,-0.0632968473,0.0542315456,,,,,,0.3655897106,-0.0479643693,,,,,,,,,,0.2402591891,0.0302004362,,,,,,,,
18480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1251267772,0.0775466732,,,0.0767490188,,-0.0176739394,0.0492797124,-0.0219489355,0.0628099191,0.0682095353,0.0557432367,0.0016558810,0.0521024005,-0.0330795122
18484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1213987249,0.4270197803,0.2918417887,-0.0749394615,0.2252863897,0.2419323800,-0.0201434420,0.2803767714,0.4460466782,-0.0457134447,-0.0231183375,-0.1697961945,0.0517868858,0.0077410709,-0.1381483548,-0.0053521932,0.0324823534,0.1809797191,-0.0230728248,-0.2360652423,-0.0967185740,0.0502864121,-0.2302568693,-0.0698004991,-0.1902179889,-0.0307736698,-0.0360183299,-0.1864531644,0.0791412357,0.0048384629,-0.0715991748,-0.2566584102,-0.0847043925,0.1338509480,-0.0959977325,-0.1019493631,0.1029415462,0.0059324723,0.0454494176,-0.1298855842,0.0883606128,0.0111710771,0.0850597647,0.0163093782,0.0184927719,-0.1444881695,0.1308785590,0.0582793887,-0.1015169362,0.0528452812,-0.0610458872,-0.0560787161,-0.0043819658,-0.0353652198,0.0200995828,0.1714418808,-0.0028588141,0.1054590417,0.1057774044,-0.0130649505
18485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3380812489,-0.0268569047,0.0851687835,0.4729349893,0.0729059438,0.1282951057,0.3238269040,0.1201422530,-0.0338661053,0.0032237658,0.2460174395,-0.0879648909,-0.1034723805,-0.0426645275,0.2264996631,-0.2539592374,-0.0271357251,-0.0831382188,-0.1238466961,-0.1026003373,-0.0252087917,-0.2210794094,-0.0048376518,-0.0545522387,-0.2012462516,-0.0423979997,-0.0758256527,-0.0240494987,0.0327181705,0.0112807986,0.0557954412,0.0333349982,-0.0448457805,0.1036935569,-0.0609567282,0.0761632269,-0.1320746164,0.0852240123,0.1420214495,0.0488407300,-0.0129249849,-0.0095284987,0.1050289481,0.1402275411,0.1129821141,0.0116066796,-0.0502085957,-0.0401425544,-0.0529441533,0.0249523072,0.0462961671,-0.2583581710,0.0256071446,0.0374980591,-0.0427554227,-0.0696538920,-0.0435344289
18542,-0.1291277261,0.0361207001,-0.0357839525,0.0946022034,-0.0249120384,-0.0083030014,-0.0547621796,-0.0278521959,-0.1449490903,0.1458756741,0.0094499292,-0.0503072315,-0.0888792374,0.1083839002,0.1078302055,0.0253568296,-0.0670339720,0.0489826893,0.1256692666,0.0087387679,0.0832242779,-0.0514590441,0.1449824039,-0.0295105077,0.0338634383,-0.0235386949,-0.0169577233,0.1101858199,0.0336269665,0.0171317077,0.0865219378,0.0389089451,0.0609104849,0.0953040784,0.0393974068,0.1413907099,0.0377276835,-0.0488982928,-0.0468857408,-0.0155064148,0.0518608181,-0.1069050322,0.0664630611,0.0060838381,0.0749333028,-0.2112487318,0.1182829347,-0.0282950815,0.0545242704,0.0854344615,-0.0134713017,0.0351778526,-0.1327549074,0.1185992457,-0.0288017614,-0.0614387309,0.0725145084,0.1577686994,0.0312819105,0.0203831647,-0.1043771634,-0.0849907309,-0.0905948564,0.0118129340,0.0005861338,0.0497939956,0.0620311917,0.0709688877,0.0480661232,0.0770194245,0.1223266937,0.0505620648,0.0405339257,0.1951485415,0.0743651747,-0.0118122466,0.0598328327,-0.1035170470,-0.0447986683,0.0278329697,-0.0896293162,0.0685961048,-0.0522512855,0.0797525678,-0.0170331686,-0.1158980286,0.1568455185,-0.0513681200,0.0252220026,-0.1718318911,0.0877242762,0.0065404337,-0.1116889198,0.3275564012,0.0921659295,0.0133243832,0.0554597578,-0.0944670607,-0.0925543674,-0.0134886299,-0.0530199431,0.1958688083,0.0910653745,-0.0223943103,-0.0330488000,-0.1637363558,0.1091348344,0.1852890452,0.0203214801,0.0958116450,0.1118751108,-0.0768223339,0.0225026346,-0.0148164574,0.0562857053,0.0741427856,0.1122718323,-0.0418506856,0.0708532631,-0.1067437989
18572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0477737515,-0.1018866741,,,,,,,,0.2816199475,-0.0339618409,,,0.2223766930,,,,0.4144551591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2115711227,-0.0699003842,0.0862082212,-0.1229649418,0.0047283020,0.2202388002,-0.0843475520,-0.1500755424,0.0841683820,0.1577927035,-0.1323282820,-0.0055887762,0.1113672137,0.0847466467,-0.1004326343,0.4580129820,0.0276034118,-0.0256376830,0.0756588439,-0.0025621120,0.0047685865,-0.0746408031,-0.0168679276,-0.1328807896,-0.1000247082,0.1446083995,-0.0218757622,-0.1328156542,0.1640756860,-0.1233007717,0.0569059287,0.0481779388,-0.1394235358,-0.2630246933,-0.1181029429,0.0922234360,-0.0167532427,-0.0785813563,0.0026400768,0.0967246665,-0.1513387788,0.2416714819,0.0955214113,-0.0590683605,0.0058319151,0.1585226186,0.1381463082,0.1615778879,0.0057499891,-0.0111809489,-0.0525391164,0.3026839553,0.0916688586,0.0600949883,0.1894089323,-0.0095208102,-0.1325908871,-0.0476479286,0.1193593436,-0.0932476163,0.1984570457,0.0404212898,-0.0112524732,-0.0940440835,-0.1617579529
18579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0150818325,-0.1619167921,,0.1962304638,0.0595457588,0.0176309940,-0.1613403855,-0.2193747212,0.3458748773,0.2904735905,-0.0695131416,0.2995886412,0.0221919556,-0.0035425246,0.0082315550,0.1860896149,0.0368341123,0.1011939136,-0.0106515938,0.0066100639,0.1075014290,-0.0162201313,0.1326978606,0.0582942231,0.0489360586,0.0370202390,-0.0127147405,-0.0222878096,0.1005526576,-0.1114006280,-0.0014399291,-0.0303887294,-0.0724469121,0.0050188719,-0.0293394884,-0.0787285923,-0.1483739499,-0.2131675136,0.0290808963,0.1046133417,-0.0534121188,0.1359298878,0.0112037737,-0.1465460295,-0.0728227647,-0.0143373225,0.0300889700,0.0193257928,0.0299738205,-0.0457215153,-0.1640282444,0.2151484096,0.0944348859,0.0070080915,0.0520945813,0.0394279504,-0.0400144990,-0.0139233343,-0.1005539016,0.2879148440,-0.0249047843,0.0031029688,-0.1241189684,-0.0623316901,0.0004770523
18580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2216520730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0575559903,-0.0207846870,-0.0484053039,0.1360483377,-0.0216507976,-0.0215823570,-0.1678451314,0.1144684554,0.0152403483,-0.0011164720,0.0562133690,0.0044756778,0.0091068210,0.1499304239,0.1834504610,0.0107022139,0.0506046919,0.1703265349,0.0183463089,0.0459021787,-0.0793232722,-0.0352415211,-0.0353983505,0.0382209742,-0.0429835302,0.0254292970,0.0459351389,0.0586678487,0.0203758647,0.1137938209,0.1204688677,-0.0116500133,0.0882699893,-0.1354187440,0.0553827837,0.1048225869,-0.0696732043,0.1433107579,0.0301468185,-0.1247773690,0.0927414209,-0.0217783537,-0.0509847089,0.0196861919,-0.1272373897,0.0712271778,-0.0220103751,-0.0935606979,0.0012109918,-0.0381601124,-0.0577479979,0.0569148646,-0.0509172388,0.1712865790,0.0605505903,-0.0615477041,0.0376542019,-0.0031201563,0.0570932451,0.0811327035,0.0345596504,0.0388826613,0.0108811558,-0.0823337748
18726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0583457943,0.2151572211,0.2674667215,0.0574640144,0.0995626082,0.1106889446,0.0921838158,-0.1331976467,0.2035181360,0.4360671428,0.0479300544,0.0750026995,-0.1782532773,0.1424562557,0.0502066542,0.1316727751,0.0091501823,0.1066895548,-0.1253388769,0.1465566948,-0.2294546553,0.0161308730,-0.1354863070,0.2215158817,0.1255494204,-0.1164643217,-0.1950599053,0.0535651699,0.0435383245,-0.0293900276,-0.0974743985,-0.0219032831,-0.2701607238,-0.1050556325,0.0127164348,0.1565883062,0.1101601872,-0.0736893342,0.3480099267,-0.0828058465,0.1227196764,0.0536424723,0.1220007713,0.0426462204,0.3406665708,0.0890635488,0.1456204908,0.0756584170,-0.0010906148,-0.0846414214,0.0617028132,0.0963324476,-0.4084910724,0.2366453510,0.0323924192,0.0593435964,0.1252894821,-0.0110135598
18729,-0.0309022761,0.0875291735,-0.0235141826,-0.0243662071,-0.0251042055,-0.0222731408,0.0339479753,-0.0765979363,0.0103492038,0.0471961812,-0.0512778832,0.0119995447,0.0041869418,0.0095355007,0.0493097531,0.0093878467,-0.0071894731,0.0280888380,0.0412149952,-0.0070809579,-0.0026920012,-0.0322043829,-0.0859029977,0.0032163482,-0.0141807606,0.1283227321,-0.0074587031,-0.0153257605,0.0635076321,-0.0333789960,-0.0205302234,0.0002809041,0.0267788018,-0.0289279437,0.0283893853,0.0477713228,-0.0109488936,-0.0653203942,0.0392925519,-0.0845049585,-0.0293852952,0.0272657127,0.0405701085,-0.0123450787,-0.0001487702,-0.1104133164,0.0666673027,-0.0526819804,0.0940872475,0.0342283174,0.0405345289,0.0686555357,-0.0234281139,0.0115706017,0.0010856134,0.0405554333,-0.0092980986,-0.0209896734,-0.0110820563,0.0150410770,0.0782947064,-0.0183044010,-0.0839307400,0.0652655669,0.0309293715,0.0072875892,0.0632854233,0.0266849027,-0.0266207135,0.0294274616,0.1169935089,-0.0086917799,-0.0775126526,-0.0362672596,0.0452136089,0.0293864231,0.0496108256,-0.0137014857,-0.0174224042,-0.0199888561,-0.0304050189,0.0141116979,-0.0153562825,0.1319795696,-0.0200568916,-0.0695284577,-0.0113428663,0.0148563215,0.0228428894,0.0168749485,-0.0055313786,-0.0255426971,-0.1017754127,0.0581363054,0.0492977505,0.0169057611,-0.0551306730,0.0238861714,0.0187056016,0.0783072270,-0.0782001883,0.0357637961,0.0022917077,-0.0524927329,-0.0371030190,0.0685728922,0.0485889641,0.0234979747,0.0626367858,0.0271878073,0.0373222903,0.0380367222,0.0115344069,0.0629872239,0.0434949198,0.0551871191,-0.0188990043,-0.0772445600,0.0208126037,-0.0591949338
18734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0135994540,-0.0055897425,0.2947908932,-0.1637986458,-0.0486138365,0.1113403633,-0.1820963106,-0.0838096816,0.6035937152,-0.0364958638,-0.0016572517,-0.0266348768,-0.0070829923,0.0435653522,0.0311413316,0.0104946377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6783857194,-0.0097645515,0.0003518992,,,,,,,,,,
18790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7101151133,0.0789794366,0.0200282073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0463953309,-0.2389017970,-0.0146152594,0.0594752929,0.6640275778,-0.4274632034,0.4011238120,-0.0831045738,0.1247135747,0.1337762336,-0.1057154557,-0.0761472670,-0.1307000167,0.0524510560,-0.0703465820,0.2100004260,-0.1877214889,-0.0326002395,-0.2584241628,,,,,,,,,,,,,,,,,,0.0327420515,0.1383899195,0.2097464902,-0.0195111431,-0.0077509176,-0.0488960757,0.3845043340,-0.0789123357,0.1078027424,0.0752062435,0.0727597411,-0.0752137588,-0.1599709038,0.0614592811,-0.0093809228,-0.0278973771,0.1566839015,-0.0623838698,0.1838890896,-0.1477666008
18886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2375494212,0.0419375837,-0.2637418365,0.2520983971,0.2742641016,0.0501782339,-0.0238033233,0.0573752618,-0.0725739466,-0.1468958680,0.0517263049,0.1241888724,-0.0088350547,0.2415152783,-0.0769237758,0.0787749992,-0.0211891101,0.1390139584,0.0932899078,0.0718976373,0.0325910143,0.0567876262,-0.1620006801,0.0371199120,-0.0942690125,-0.0934705361,0.0326678741,,,0.0469874092,,-0.0041731800,-0.0882668038,0.0123553159,0.0996013049,-0.0116122407,,0.1121831698,0.0033223173,0.0460165127,0.2028763123,0.0094118967,0.0725640313,0.0073146788,-0.0236123794,-0.0473056246,0.1977197764,0.0235833099,0.0422363809,-0.1651238792,-0.0601073110,-0.0094004278,0.0032907783,-0.0320200494,-0.0255181891,0.1927444021,0.0630222509,0.0273069171,0.0205231329,-0.0327448411
18908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0877668391,0.0824744521,0.0878933032,-0.0549905214,0.2036699229,0.0904941712,-0.0306327895,0.0928173150,-0.0881456532,0.1110356097,-0.0642949996,-0.0130176602,-0.1724657880,0.1077771022,-0.0524575995,0.0323668498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2364956927,0.3903708391,0.0511831461,0.0034033089,-0.0080463664,-0.0694043972,0.2060922138,-0.0333379544,0.2741047611,0.1208458779,0.0181310712,-0.0670011438,0.7285421978,-0.0332763256,-0.1991975810,-0.2762765647,0.4490926910,-0.0008341228,-0.3075558522,-0.3498946582,-0.2187488888,0.0970150199,0.1787862062,-0.1160292256,0.0182620135,-0.1274869285,-0.0799773513,0.1664434227,0.1299171139,0.0380466518,-0.1758637895,0.5465125946,-0.0547995035,0.0731883629,0.0143475968,-0.0212711107,-0.0931063347,0.3609114358,0.0632106796,-0.0505665475,0.1877994227,-0.0066711395,-0.0863461102,-0.2311448581,0.1014628294,-0.0768304702,0.1040336960,-0.0047990607,0.1054954968,0.1110752315,0.0786345110
